id,name,brand,category,category id,speed,glide,turn,fade,stability,link,pic,name_slug,brand_slug,category_slug,stability_slug,color,background_color,jr_maxweight,jr_diameter,jr_height,jr_rimdepth,jr_rimwidth,Rim Thickness (cm),Rim Depth / Diameter Ratio (%),Rim Configuration,Flexibility (kg),Class,Max Weight Vint (gr),Last Year Production,Certification Number,jr_pdgaapproval
603,Mid-Disc3,Innova,Midrange,18,5,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=mid+disc3&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000247.webp,mid-disc3,innova,midrange,overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
604,Midari,Prodiscus,Midrange,18,5,3,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=midari&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9037031.webp,midari,prodiscus,midrange,stable,#32E65C,#5435A9,179.3,21.6,1.8,1.5,18.8,1.4,6.9,37.5,4.88,,,,11-33,"Jul 15, 2011"
605,Middy,Lone Star Discs,Midrange,18,5,5,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Middy&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000118.webp,middy,lone-star-discs,midrange,overstable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
606,Millet,Clash Discs,Distance Driver,15,7,6,-3,1,Very Understable,https://www.marshallstreetdiscgolf.com/?s=millet&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000465.webp,millet,clash-discs,distance-driver,very-understable,#FF93E9,#2516FF,177.6,21.4,1.6,1.2,17.8,1.8,5.6,29,9.43,,,,24-63,"Apr 3, 2024"
607,Minotaur,Other,Fairway Driver,17,8,3,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/product/max-grip-minotaur,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000151.webp,minotaur,other,control-driver,very-overstable,#000000,#E5FFAA,,,,,,,,,,,,,,
608,Mint,Clash Discs,Approach Discs,20,4,3,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Mint&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000208.webp,mint,clash-discs,approach-discs,very-overstable,#FF93E9,#2516FF,177.6,21.4,1.7,1.4,18.9,1.3,6.5,54,7.84,,,,21-129,"Nov 22, 2021"
609,Mirage,Innova,Putter,19,3,4,-3,0,Very Understable,https://www.marshallstreetdiscgolf.com/?s=Mirage&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1999999.webp,mirage,innova,putter,very-understable,#2A290E,#F3EB09,,,,,,,,,,,,,,
610,Missilen (OOP),Latitude 64,Distance Driver,15,14,3,0.5,4.5,Overstable,https://www.marshallstreetdiscgolf.com/?s=missilen&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8968852.webp,missilen-oop,latitude-64,distance-driver,overstable,#FFFFFF,#F40909,,,,,,,,,,,,,,
611,Moab,Millennium,Fairway Driver,17,6,4,1,5,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=moab&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1754992.webp,moab,millennium,control-driver,very-overstable,#000000,#FF0974,,,,,,,,,,,,,,
612,Mobius,EV-7,Putter,19,2,4,-1,0,Understable,https://www.marshallstreetdiscgolf.com/?s=mobius&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000134.webp,mobius,ev-7,putter,understable,#FFFFFF,#111397,,,,,,,,,,,,,,
613,Mockingbird,Lone Star Discs,Fairway Driver,17,7,5,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=mockingbird&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000112.webp,mockingbird,lone-star-discs,control-driver,understable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
614,Monarch,Innova,Control Driver,16,10,5,-4,1,Very Understable,https://www.marshallstreetdiscgolf.com/?s=monarch&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1754993.webp,monarch,innova,hybrid-driver,very-understable,#2A290E,#F3EB09,,,,,,,,,,,,,,
615,Money Putter,ABC Discs,Putter,19,2,3,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=money+putter&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0370363.webp,money-putter,abc-discs,putter,overstable,#FFF94C,#FF7762,,,,,,,,,,,,,,
616,Mongoose,Legacy,Fairway Driver,17,9,5,-3,1,Very Understable,https://www.marshallstreetdiscgolf.com/product/icon-mongoose,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0310413.webp,mongoose,legacy,control-driver,very-understable,#3831F0,#E43DD9,,,,,,,,,,,,,,
617,Monstrosity,Doomsday Discs,Fairway Driver,17,7,5,-3,2,Understable,,,monstrosity,doomsday-discs,control-driver,understable,#B6FF8B,#144E48,176,21.2,1.6,1.1,16.6,2.3,5.2,27,12.16,,,,25-48,"Mar 24, 2025"
618,Moose,Daredevil Discs,Midrange,18,4,5,0,2,Stable,https://www.marshallstreetdiscgolf.com/product/moose,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/7768449.webp,moose,daredevil-discs,midrange,stable,#FFFFFF,#515151,180.9,21.8,2.1,1.3,19.3,1.3,6,41,4.31,,,,07-32,"Jun 12, 2007"
619,Morningstar,Gateway,Midrange,18,5,4,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=morningstar&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0130116.webp,morningstar,gateway,midrange,stable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
620,Mortar,Millennium,Midrange,18,5,2,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=mortar&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0131016.webp,mortar,millennium,midrange,overstable,#000000,#FF0974,,,,,,,,,,,,,,
621,Motion,MVP,Control Driver,16,9,3.5,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=motion&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0131017.webp,motion,mvp,hybrid-driver,very-overstable,#000000,#9BF2FF,,,,,,,,,,,,,,
622,Motive,Dynamic Discs,Fairway Driver,17,8,6,-3,2,Understable,https://www.marshallstreetdiscgolf.com/?s=motive&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000539.webp,motive,dynamic-discs,control-driver,understable,#FFFFFF,#0082F4,174.3,21,1.7,1.1,17.3,1.8,5.2,29,6.59,,,,25-74,"May 12, 2025"
623,Muse,Thought Space Athletics,Putter,19,3,3,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=muse&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000115.webp,muse,thought-space-athletics,putter,overstable,#000000,#FF770E,176,21.2,2,1.6,18.8,1.2,7.5,61.5,8.98,,,,21-106,"Sep 27, 2021"
624,Musket,Latitude 64,Control Driver,16,10,5,-0.5,2,Stable,https://www.marshallstreetdiscgolf.com/?s=musket&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5494999.webp,musket,latitude-64,hybrid-driver,stable,#FFFFFF,#F40909,176,21.2,1.8,1.1,17.1,2,5.2,28.5,10.55,,,,18-45,"May 9, 2018"
625,Mustang,Mint Discs,Midrange,18,5,5,0,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Mustang&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000030.webp,mustang,mint-discs,midrange,stable,#FFFFFF,#F4933E,178.5,21.5,1.6,1.3,18.6,1.4,6,44.5,8.41,,,,20-30,"Mar 26, 2020"
626,Mutant,Discmania,Midrange,18,5,3,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=mutant&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000163.webp,mutant,discmania,midrange,very-overstable,#FFA813,#9A0C0C,180.1,21.7,1.8,1.2,19,1.3,5.5,40.75,11.82,,,,21-33,"Mar 22, 2021"
627,Mystere,Innova,Control Driver,16,11,6,-2,2,Understable,https://www.marshallstreetdiscgolf.com/?s=mystere&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0591805.webp,mystere,innova,hybrid-driver,understable,#2A290E,#F3EB09,,,,,,,,,,,,,,
628,Mystic,Gateway,Midrange,18,5,5,-3,0,Understable,https://www.marshallstreetdiscgolf.com/?s=mystic&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0591806.webp,mystic,gateway,midrange,understable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
629,Myth,Infinite Discs,Putter,19,2,3,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=myth&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9549999.webp,myth,infinite-discs,putter,overstable,#FFFFFF,#62054C,176,21.2,2.1,1.5,19,1.1,7.1,68.75,9.07,,,,18-29,"Mar 29, 2018"
630,Narwhal,Other,Putter,19,3,3,-2,0,Very Understable,https://www.marshallstreetdiscgolf.com/?s=Narwhal&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000070.webp,narwhal,other,putter,very-understable,#000000,#E5FFAA,,,,,,,,,,,,,,
631,Nautilus,Neptune Discs,Midrange,18,5,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=Nautilus&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000404.webp,nautilus,neptune-discs,midrange,overstable,#1F73E1,#F1CE42,,,,,,,,,,,,,,
632,Nebula,Discraft,Midrange,18,5,4,-0.5,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=nebula&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9549965.webp,nebula,discraft,midrange,overstable,#FF3737,#000000,,,,,,,,,,,,,,
633,Nemesis,Legacy,Control Driver,16,10,6,-4,2,Very Understable,https://www.marshallstreetdiscgolf.com/?s=nemesis&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9549966.webp,nemesis,legacy,hybrid-driver,very-understable,#3831F0,#E43DD9,,,,,,,,,,,,,,
634,Neon,Løft Discs,Approach Discs,20,3,1,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=neon&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000473.webp,neon,løft-discs,approach-discs,very-overstable,#000000,#9B90FF,176,21.2,1.9,1.4,18.9,1.1,6.6,56.5,11.59,,,,23-228,"Oct 9, 2023"
635,Nice!,Other,Fairway Driver,17,8,7,-2,2,Very Understable,https://www.marshallstreetdiscgolf.com/?s=nice%21&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000108.webp,nice,other,control-driver,very-understable,#000000,#E5FFAA,,,,,,,,,,,,,,
636,Nightjar,Disctroyer,Control Driver,16,10,5,-0.5,2.5,Overstable,https://www.marshallstreetdiscgolf.com/?s=Nightjar&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000161.webp,nightjar,disctroyer,hybrid-driver,overstable,#4D144D,#A45656,,,,,,,,,,,,,,
637,Nimbus,Elevation Disc Golf,Midrange,18,5,5,0,1.5,Stable,https://www.marshallstreetdiscgolf.com/?s=nimbus&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000450.webp,nimbus,elevation-disc-golf,midrange,stable,#FFFFFF,#6A431D,179.3,21.6,1.5,1.2,18.8,1.4,5.6,37.75,1.36,,,,23-222,"Sep 11, 2023"
638,Nimitz,Lone Star Discs,Control Driver,16,11,5,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Nimitz&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000292.webp,nimitz,lone-star-discs,hybrid-driver,overstable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
639,Ninja,Gateway,Control Driver,16,10,6,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=ninja&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1931997.webp,ninja,gateway,hybrid-driver,stable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
640,Nitro,MVP,Distance Driver,15,13,4,-0.5,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=nitro&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1931995.webp,nitro,mvp,distance-driver,overstable,#000000,#9BF2FF,,,,,,,,,,,,,,
641,Nomad,MVP,Putter,19,2,4,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=nomad&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000101.webp,nomad,mvp,putter,stable,#000000,#9BF2FF,,,,,,,,,,,,,,
642,Nord,Kastaplast,Midrange,18,5,4,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Nord&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000422.webp,nord,kastaplast,midrange,overstable,#000000,#21F1B9,180.1,21.7,2,1.3,19,1.3,6,47.5,7.73,,,,24-33,"Feb 19, 2024"
643,Northman,Westside Discs,Control Driver,16,10,5,-1,2,Understable,https://www.marshallstreetdiscgolf.com/?s=northman&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/3614119.webp,northman,westside-discs,hybrid-driver,understable,#FFFFFF,#014E13,,,,,,,,,,,,,,
644,Notch,Vibram,Fairway Driver,17,7,3,0,4.5,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=notch&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0943101.webp,notch,vibram,control-driver,very-overstable,#FFDC2D,#9A7D2C,,,,,,,,,,,,,,
645,Notion,Discmania,Putter,19,2,3,-1,0,Understable,https://www.marshallstreetdiscgolf.com/?s=notion&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000449.webp,notion,discmania,putter,understable,#FFA813,#9A0C0C,176,21.2,2,1.3,19.2,1,6.1,54.75,6.82,,,,24-134,"Jun 30, 2024"
646,Nova,Innova,Putter,19,2,3,0,0,Stable,https://www.marshallstreetdiscgolf.com/?cat_ids%5B%5D=973&post_type=product&s=nova&variation_toggle=1,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0943102.webp,nova,innova,putter,stable,#2A290E,#F3EB09,,,,,,,,,,,,,,
647,Nuance,Thought Space Athletics,Fairway Driver,17,7,5,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=nuance&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000471.webp,nuance,thought-space-athletics,control-driver,understable,#000000,#FF770E,176,21.2,1.8,1.1,17.8,1.7,5.2,33.5,9.32,,,,24-27,"Feb 15, 2024"
648,Nuke,Discraft,Distance Driver,15,13,5,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=nuke&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2737082.webp,nuke,discraft,distance-driver,overstable,#FF3737,#000000,176,21.2,1.6,1.2,16.1,2.5,5.7,28.25,9.87,,,,09-27,"Oct 31, 2009"
649,Nuke OS,Discraft,Distance Driver,15,13,4,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=nuke+os&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2537405.webp,nuke-os,discraft,distance-driver,very-overstable,#FF3737,#000000,176,21.2,1.6,1.2,16.2,2.5,5.7,30.75,8.16,,,,11-23,"Jun 9, 2011"
650,Nuke SS,Discraft,Distance Driver,15,13,5,-3,3,Understable,https://www.marshallstreetdiscgolf.com/?s=nuke+ss&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/3138324.webp,nuke-ss,discraft,distance-driver,understable,#FF3737,#000000,176,21.2,1.5,1.1,16.2,2.5,5.2,28.75,9.98,,,,11-15,"Apr 7, 2011"
651,O-Lace,Vibram,Distance Driver,15,13,5,-1,3,Stable,https://www.marshallstreetdiscgolf.com/?s=o-lace&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9090001.webp,o-lace,vibram,distance-driver,stable,#FFDC2D,#9A7D2C,,,,,,,,,,,,,,
652,OG Binx,Elevation Disc Golf,Fairway Driver,17,8,5,-1,1,Understable,https://www.marshallstreetdiscgolf.com/?s=OG+Binx&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000298.webp,og-binx,elevation-disc-golf,control-driver,understable,#FFFFFF,#6A431D,,,,,,,,,,,,,,
653,Obex,Vibram,Midrange,18,5,4,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=obex&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0666743.webp,obex,vibram,midrange,very-overstable,#FFDC2D,#9A7D2C,,,,,,,,,,,,,,
654,Oblivion,Doomsday Discs,Distance Driver,15,12,4,-1,3,Overstable,,,oblivion,doomsday-discs,distance-driver,overstable,#B6FF8B,#144E48,176,21.2,1.4,1.1,16.7,2.2,5.2,26.25,11.25,,,,25-88,"Jun 9, 2025"
655,Octane,MVP,Distance Driver,15,13,5,-1,2,Understable,https://www.marshallstreetdiscgolf.com/?s=octane&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0666744.webp,octane,mvp,distance-driver,understable,#000000,#9BF2FF,,,,,,,,,,,,,,
656,Odin,Viking,Distance Driver,15,12,5,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Odin&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000114.webp,odin,viking,distance-driver,overstable,#000000,#04F40C,,,,,,,,,,,,,,
657,Odyssey,Gateway,Fairway Driver,17,8,5,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=odyssey&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000491.webp,odyssey,gateway,control-driver,understable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
658,Ogopogo,Daredevil Discs,Fairway Driver,17,9,4,-2,5,Overstable,https://www.marshallstreetdiscgolf.com/product/ogopogo,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1969811.webp,ogopogo,daredevil-discs,control-driver,overstable,#FFFFFF,#515151,175.1,21.1,1.5,1.2,17.1,2,5.7,36.75,2.27,,,,14-86,"Oct 31, 2014"
659,Ohm,MVP,Putter,19,2,5,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=ohm&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000008.webp,ohm,mvp,putter,stable,#000000,#9BF2FF,,,,,,,,,,,,,,
660,Omega,Millennium,Putter,19,2,3,0,0,Stable,https://www.marshallstreetdiscgolf.com/?s=omega&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0659634.webp,omega,millennium,putter,stable,#000000,#FF0974,,,,,,,,,,,,,,
661,Omega 4,Millennium,Putter,19,2,3,0,1,Overstable,https://www.marshallstreetdiscgolf.com/?s=omega+4&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000271.webp,omega-4,millennium,putter,overstable,#000000,#FF0974,,,,,,,,,,,,,,
662,Omega Big Bead,Millennium,Putter,19,2,3,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=big+bead+omega&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6900159.webp,omega-big-bead,millennium,putter,stable,#000000,#FF0974,,,,,,,,,,,,,,
663,Omen,Thought Space Athletics,Fairway Driver,17,9,4,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Omen&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000191.webp,omen,thought-space-athletics,control-driver,very-overstable,#000000,#FF770E,176,21.2,1.7,1.2,17.2,2,5.7,28.25,10.34,,,,22-33,"Mar 7, 2022"
664,Onyx,Vibram,Fairway Driver,17,8,6,-3,1,Understable,https://www.marshallstreetdiscgolf.com/?s=Onyx&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6800158.webp,onyx,vibram,control-driver,understable,#FFDC2D,#9A7D2C,,,,,,,,,,,,,,
665,Openwater,Crosslap,Distance Driver,15,12,4,-1.5,2,Understable,https://www.marshallstreetdiscgolf.com/?s=Openwater&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000112.webp,openwater,crosslap,distance-driver,understable,#FF190C,#88BE47,,,,,,,,,,,,,,
666,Oracle,Sacred Discs,Fairway Driver,17,7,5,-2,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Oracle&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000362.webp,oracle,sacred-discs,control-driver,stable,#0E1774,#B4CDFF,175.1,21.1,1.5,1.1,17.7,1.7,5.2,34.5,6.02,,,,23-162,"Jun 5, 2023"
667,Orbital,MVP,Control Driver,16,11,5,-4.5,1,Understable,https://www.marshallstreetdiscgolf.com/?s=Orbital&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2594489.webp,orbital,mvp,hybrid-driver,understable,#000000,#9BF2FF,,,,,,,,,,,,,,
668,Orc,Innova,Control Driver,16,10,4,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=orc&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2594490.webp,orc,innova,hybrid-driver,overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
669,Orca,Wild Discs,Distance Driver,15,12,5,-1.5,2,Stable,https://www.marshallstreetdiscgolf.com/product/whirlpool-orca-1st-run-4,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000066.webp,orca,wild-discs,distance-driver,stable,#D267A0,#373C0D,176,21.2,1.4,1.1,16.6,2.3,5.2,28.5,11.59,,,,20-101,"Dec 26, 2020"
670,Origin,Discmania,Midrange,18,5,5,-1,1,Understable,https://www.marshallstreetdiscgolf.com/?s=Origin&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000036.webp,origin,discmania,midrange,understable,#FFA813,#9A0C0C,177.6,21.4,1.6,1.2,18.8,1.3,5.6,46.5,11.59,,,,20-63,"Jul 14, 2020"
671,Origo,Prodiscus,Putter,19,3,4,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=origo&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000246.webp,origo,prodiscus,putter,stable,#32E65C,#5435A9,176,21.2,1.9,1.5,19.1,1.1,7.1,56.75,6.14,,,,22-131,"Aug 1, 2022"
672,Orion LF,Millennium,Fairway Driver,17,9,5,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=orion+lf&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/4329112.webp,orion-lf,millennium,control-driver,stable,#000000,#FF0974,,,,,,,,,,,,,,
673,Orion LS,Millennium,Fairway Driver,17,9,4,-1,1,Understable,https://www.marshallstreetdiscgolf.com/?s=orion+ls&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9525844.webp,orion-ls,millennium,control-driver,understable,#000000,#FF0974,,,,,,,,,,,,,,
674,Osprey,AquaFlight,Distance Driver,15,12,4,-1,2,Overstable,https://www.marshallstreetdiscgolf.com/product/aquaflight-osprey,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9525843.webp,osprey,aquaflight,distance-driver,overstable,#8B1D5B,#11FF98,,,,,,,,,,,,,,
675,Outer Core,Trash Panda,Putter,19,2,4,0,1,Stable,,,outer-core,trash-panda,putter,stable,#FFFFFF,#000000,,,,,,,,,,,,,,
